Date;AMD;BTC-EUR;BTP10.MI;CSSPX.MI;CSSX5E.MI;CVS;CVX;ENEL.MI;HEMA.MI;IBGX.MI;ISP.MI;LDO.MI;NVDA;PPFB.DE;QNTM.MI;SOL-EUR;SWDA.MI;TSLA;XRP-EUR;OBBL2030
2025-08-21;140.5024813289029;96810.3203125;151.5;587.260009765625;207.6999969482422;59.78601211066115;130.74572379237662;7.928253650665283;11.70199966430664;160.23011779785156;5.423331260681152;47.029998779296875;150.14987664461063;55.89500045776367;18.246000289916992;155.24974060058594;104.55000305175781;274.7312039310028;2.4547030925750732;19.99
2025-08-22;144.45813112346005;99683.6640625;152.22999572753906;589.989990234375;208.60000610351562;59.87607258871238;133.3993897390968;7.913620948791504;11.777999877929688;160.48696899414062;5.4552388191223145;47.349998474121094;153.24172952764573;55.95000076293945;18.6299991607666;171.13522338867188;105.0999984741211;292.7826191125092;2.623373031616211;19.99
2025-08-23;144.45813112346005;98425.4921875;152.22999572753906;589.989990234375;208.60000610351562;59.87607258871238;133.3993897390968;7.913620948791504;11.777999877929688;160.48696899414062;5.4552388191223145;47.349998474121094;153.24172952764573;55.95000076293945;18.6299991607666;173.9778289794922;105.0999984741211;292.7826191125092;2.5987160205841064;19.99
2025-08-24;144.45813112346005;96903.6015625;152.22999572753906;589.989990234375;208.60000610351562;59.87607258871238;133.3993897390968;7.913620948791504;11.777999877929688;160.48696899414062;5.4552388191223145;47.349998474121094;153.24172952764573;55.95000076293945;18.6299991607666;175.8162384033203;105.0999984741211;292.7826191125092;2.584362030029297;19.99
2025-08-25;139.50944045471695;94814.640625;151.52000427246094;590.6699829101562;206.8000030517578;59.30742402872685;132.31620794471922;7.869721412658691;11.833999633789062;160.239990234375;5.448470592498779;48.45000076293945;153.53222313235653;56.095001220703125;18.559999465942383;161.24261474609375;105.04000091552734;295.99640507126026;2.4634931087493896;19.99
2025-08-26;143.40983486797296;96073.6953125;151.88999938964844;589.8800048828125;204.60000610351562;60.05811048379368;132.64621205545265;7.816066265106201;11.777999877929688;160.3387908935547;5.345012187957764;48.540000915527344;156.42344439334792;56.380001068115234;18.591999053955078;168.3441925048828;104.80999755859375;302.68239125933616;2.5884439945220947;19.99
2025-08-27;143.58973871566593;95489.2578125;151.6999969482422;595.6199951171875;205.0500030517578;60.26833606347335;133.98923334104205;7.786799430847168;11.732000350952148;160.60552978515625;5.209646701812744;48.36000061035156;155.9957090679226;56.66999816894531;18.871999740600586;174.21905517578125;105.58999633789062;300.35883482799704;2.546977996826172;19.99
2025-08-28;144.72929689670804;96367.7265625;152.1300048828125;593.1599731445312;205.14999389648438;60.399963115382846;133.95823543745882;7.773141860961914;11.718000411987305;160.49685668945312;5.22995138168335;48.36000061035156;154.65383797029807;56.720001220703125;18.97800064086914;183.58718872070312;105.36000061035156;297.03074615308486;2.5406079292297363;19.99
2025-08-29;139.2194201916217;92773.765625;151.5500030517578;589.02001953125;203.4499969482422;61.06940411378354;134.64598702567955;7.691195964813232;11.630000114440918;160.38818359375;5.197076797485352;48.72999954223633;149.08200840415287;57.19499969482422;18.850000381469727;175.6192626953125;104.5999984741211;285.80941858230716;2.4149210453033447;19.99
2025-08-30;139.2194201916217;93101.84375;151.5500030517578;589.02001953125;203.4499969482422;61.06940411378354;134.64598702567955;7.691195964813232;11.630000114440918;160.38818359375;5.197076797485352;48.72999954223633;149.08200840415287;57.19499969482422;18.850000381469727;173.5776824951172;104.5999984741211;285.80941858230716;2.411386013031006;19.99
2025-08-31;139.2194201916217;92587.1953125;151.5500030517578;589.02001953125;203.4499969482422;61.06940411378354;134.64598702567955;7.691195964813232;11.630000114440918;160.38818359375;5.197076797485352;48.72999954223633;149.08200840415287;57.19499969482422;18.850000381469727;171.8214874267578;104.5999984741211;285.80941858230716;2.375178098678589;19.99
2025-09-01;139.09744452270417;93255.9765625;151.3300018310547;590.6199951171875;203.9499969482422;61.015898780928964;134.52801832338272;7.673636436462402;11.657999992370605;160.38818359375;5.221249580383301;50.939998626708984;148.95139172959958;57.71500015258789;18.913999557495117;168.2510986328125;104.86000061035156;285.55900958788294;2.3505449295043945;19.99
2025-09-02;138.54661590025256;95591.6953125;150.49000549316406;584.0800170898438;201.1999969482422;61.67280245664946;135.27937956984215;7.585837364196777;11.64799976348877;160.08192443847656;5.137129306793213;48.939998626708984;145.74333222765114;58.53499984741211;18.465999603271484;180.07723999023438;103.70999908447266;281.12191550281744;2.4601480960845947;19.99
2025-09-03;139.33451695450245;95807.90625;151.41000366210938;588.8499755859375;202.5;61.45085947083733;133.035022004904;7.6238837242126465;11.697999954223633;160.38818359375;5.141963481903076;49.20000076293945;146.60646248962453;59.29499816894531;18.573999404907227;180.724853515625;104.4000015258789;287.1169238088779;2.4396309852600098;19.99
2025-09-04;138.75109167894922;94986.453125;151.82000732421875;593.9400024414062;203.25;61.631608998748966;132.44563299283658;7.657052040100098;11.675999641418457;160.62527465820312;5.185473918914795;47.220001220703125;147.1911545609653;59.150001525878906;18.667999267578125;173.7703094482422;105.26000213623047;290.3233132201802;2.3984570503234863;19.99
2025-09-05;129.65695941147789;94398.2421875;152.63999938964844;588.4600219726562;202.0;61.725589782020364;129.09990542543827;7.649247646331787;11.722000122070312;160.83274841308594;5.115857124328613;47.13999938964844;143.2559829045844;59.345001220703125;18.444000244140625;173.60804748535156;104.55000305175781;300.97159817919425;2.4025890827178955;19.99
2025-09-06;129.65695941147789;94076.4453125;152.63999938964844;588.4600219726562;202.0;61.725589782020364;129.09990542543827;7.649247646331787;11.722000122070312;160.83274841308594;5.115857124328613;47.13999938964844;143.2559829045844;59.345001220703125;18.444000244140625;170.9096221923828;104.55000305175781;300.97159817919425;2.399056911468506;19.99
2025-09-07;129.65695941147789;94914.9140625;152.63999938964844;588.4600219726562;202.0;61.725589782020364;129.09990542543827;7.649247646331787;11.722000122070312;160.83274841308594;5.115857124328613;47.13999938964844;143.2559829045844;59.345001220703125;18.444000244140625;176.28253173828125;104.55000305175781;300.97159817919425;2.4577159881591797;19.99
2025-09-08;129.26476904792096;95230.4609375;153.11000061035156;591.72998046875;203.89999389648438;58.49839533355221;128.7641660385531;7.620956897735596;11.819999694824219;160.98092651367188;5.171937465667725;47.38999938964844;143.669090442042;60.119998931884766;18.70800018310547;182.0006103515625;105.19000244140625;295.7355136795092;2.5240390300750732;19.99
2025-09-09;132.3971486124266;95307.3125;152.8800048828125;591.9600219726562;204.0;59.45488083412516;128.8591704754146;7.5702290534973145;11.934000015258789;160.92166137695312;5.244454860687256;47.2599983215332;145.06724231658984;60.26499938964844;18.81800079345703;185.6494140625;105.22000122070312;294.8134813014558;2.5179998874664307;19.99
2025-09-10;136.32692912217996;97376.90625;153.0800018310547;595.6300048828125;203.64999389648438;61.642164829135815;132.05055649508435;7.626810073852539;12.067999839782715;160.93153381347656;5.257991790771484;48.400001525878906;151.50331436008108;60.404998779296875;18.658000946044922;191.40084838867188;105.79000091552734;297.1865728944284;2.5479230880737305;19.99
2025-09-11;133.01222738497057;98450.078125;153.27999877929688;599.6599731445312;204.64999389648438;62.22186241316955;132.42776565606522;7.626810073852539;12.152000427246094;160.76358032226562;5.29183292388916;49.790000915527344;151.36629178370617;60.1349983215332;18.90399932861328;194.97483825683594;106.47000122070312;315.129696371387;2.591866970062256;19.99
2025-09-12;135.12860170137202;98930.15625;152.6199951171875;600.5999755859375;204.75;62.31346773915004;131.12296323988045;7.666807651519775;12.178000450134277;160.55613708496094;5.292799949645996;50.5;151.5162300814115;60.41999816894531;19.329999923706055;206.4666290283203;106.51000213623047;337.4081882846293;2.648021936416626;19.99
2025-09-13;135.12860170137202;98815.8046875;152.6199951171875;600.5999755859375;204.75;62.31346773915004;131.12296323988045;7.666807651519775;12.178000450134277;160.55613708496094;5.292799949645996;50.5;151.5162300814115;60.41999816894531;19.329999923706055;206.74606323242188;106.51000213623047;337.4081882846293;2.660188913345337;19.99
2025-09-14;135.12860170137202;98423.8046875;152.6199951171875;600.5999755859375;204.75;62.31346773915004;131.12296323988045;7.666807651519775;12.178000450134277;160.55613708496094;5.292799949645996;50.5;151.5162300814115;60.41999816894531;19.329999923706055;205.15626525878906;106.51000213623047;337.4081882846293;2.586246967315674;19.99
2025-09-15;137.43241474392224;98143.1484375;153.00999450683594;600.6400146484375;206.6999969482422;61.093215805720796;131.38232291615626;7.726315975189209;12.22599983215332;160.68455505371094;5.42719841003418;52.36000061035156;151.56323611904327;60.505001068115234;19.6200008392334;199.23439025878906;106.62999725341797;349.6698140693597;2.5479331016540527;19.99
2025-09-16;136.40223677455666;98425.546875;153.07000732421875;596.1799926757812;204.25;60.916369025240634;132.82289161339253;7.634614944458008;12.194000244140625;160.6549072265625;5.302468776702881;50.779998779296875;148.64392694954205;60.369998931884766;19.445999145507812;199.6336212158203;105.76000213623047;358.40650627301727;2.5595450401306152;19.99
2025-09-17;134.07002830458006;98488.796875;153.25;595.4500122070312;203.9499969482422;60.7910472895455;132.0719681629457;7.605348110198975;12.291999816894531;160.6746826171875;5.232852458953857;49.5;143.42974148911995;60.41999816894531;19.95199966430664;207.05783081054688;105.68000030517578;358.7274376487366;2.6087489128112793;19.99
2025-09-18;133.5324223584453;99360.34375;152.69000244140625;602.2999877929688;207.35000610351562;61.369057322228954;131.54010209407565;7.5585222244262695;12.315999984741211;160.60552978515625;5.262825965881348;49.900001525878906;149.00691184270713;59.97999954223633;21.174999237060547;210.05548095703125;106.87000274658203;352.4758847551784;2.6094119548797607;19.99
2025-09-19;133.48245870513372;98495.765625;152.39999389648438;603.77001953125;207.5500030517578;61.96622161830987;129.74918037096126;7.56632661819458;12.314000129699707;160.49685668945312;5.287965297698975;49.84000015258789;149.81736477182426;60.720001220703125;21.350000381469727;203.10020446777344;106.93000030517578;361.3499738147378;2.547218084335327;19.99
2025-09-20;133.48245870513372;98503.5703125;152.39999389648438;603.77001953125;207.5500030517578;61.96622161830987;129.74918037096126;7.56632661819458;12.314000129699707;160.49685668945312;5.287965297698975;49.84000015258789;149.81736477182426;60.720001220703125;21.350000381469727;203.94326782226562;106.93000030517578;361.3499738147378;2.535681962966919;19.99
2025-09-21;133.48245870513372;98247.9453125;152.39999389648438;603.77001953125;207.5500030517578;61.96622161830987;129.74918037096126;7.56632661819458;12.314000129699707;160.49685668945312;5.287965297698975;49.84000015258789;149.81736477182426;60.720001220703125;21.350000381469727;201.5769500732422;106.93000030517578;361.3499738147378;2.533529043197632;19.99
2025-09-22;136.14267879030655;95545.453125;152.27999877929688;605.8400268554688;206.9499969482422;62.426402352791094;130.2138532398208;7.655101299285889;12.302000045776367;160.5264892578125;5.271528244018555;51.720001220703125;156.42039036863724;61.56999969482422;21.540000915527344;186.8533172607422;107.19000244140625;369.9512727831164;2.4177000522613525;19.99
2025-09-23;136.34344000846914;94801.1171875;152.3800048828125;606.1400146484375;208.10000610351562;63.21931934900717;130.64320088441153;7.671685218811035;12.378000259399414;160.39805603027344;5.270561218261719;50.599998474121094;151.18140860959744;62.26499938964844;21.875;180.87515258789062;107.27999877929688;360.85678658965776;2.3935511112213135;19.99
2025-09-24;136.17205498869302;96514.0625;152.2100067138672;605.27001953125;207.9499969482422;63.04864281929052;131.95417474380196;7.7653374671936035;12.402000427246094;160.49685668945312;5.237686634063721;52.900001525878906;149.77449566589297;61.97999954223633;22.059999465942383;180.33798217773438;107.08000183105469;374.78632248888374;2.4936020374298096;19.99
2025-09-25;137.31334499373943;93510.203125;151.63999938964844;605.3900146484375;206.64999389648438;61.9535824892531;134.02252504632494;7.762410640716553;12.359999656677246;160.38818359375;5.258958339691162;52.84000015258789;151.27754852141828;62.125;21.920000076293945;164.96726989746094;106.97000122070312;360.49542759423736;2.351548910140991;19.99
2025-09-26;136.72579193068447;93735.5703125;152.0;605.280029296875;209.10000610351562;63.35868721732824;134.49355113829176;7.778995037078857;12.241999626159668;160.4474639892578;5.37595272064209;53.0;152.76867913018663;62.724998474121094;21.940000534057617;175.4474639892578;107.08000183105469;377.61216227597845;2.380120038986206;19.99
2025-09-27;136.72579193068447;93729.25;152.0;605.280029296875;209.10000610351562;63.35868721732824;134.49355113829176;7.778995037078857;12.241999626159668;160.4474639892578;5.37595272064209;53.0;152.76867913018663;62.724998474121094;21.940000534057617;173.97315979003906;107.08000183105469;377.61216227597845;2.3993639945983887;19.99
